,0
395,13.585865020751953
396,12.607669830322266
397,13.60147762298584
398,12.684932708740234
399,12.122865676879883
400,12.317302703857422
401,13.304558753967285
402,0.0
403,0.0
404,10.470605850219727
405,14.587653160095215
406,12.78853702545166
407,14.738309860229492
408,12.109678268432617
409,13.716887474060059
410,13.184016227722168
411,13.359818458557129
412,9.839638710021973
413,13.36792278289795
414,13.249205589294434
415,14.368073463439941
416,13.620254516601562
417,12.769576072692871
418,11.339447021484375
419,13.063870429992676
420,14.03066349029541
421,14.854302406311035
422,13.617036819458008
423,14.636630058288574
424,13.222285270690918
425,13.417699813842773
426,13.974411010742188
427,13.591444969177246
428,12.856977462768555
429,10.573661804199219
430,12.433415412902832
431,12.907886505126953
432,13.039043426513672
433,0.0
434,0.0
435,12.074368476867676
436,12.653770446777344
437,12.763277053833008
438,13.042362213134766
439,13.41092300415039
440,15.22490406036377
441,13.339876174926758
442,14.73514461517334
443,13.92957878112793
444,14.678987503051758
445,12.725349426269531
446,13.831501960754395
447,11.916573524475098
448,10.533991813659668
449,10.168472290039062
450,5.674519062042236
451,14.252443313598633
452,14.104183197021484
453,13.777704238891602
454,14.23340129852295
455,13.692598342895508
456,13.507865905761719
457,13.655557632446289
458,13.892659187316895
459,11.94665813446045
460,13.308167457580566
461,13.35438346862793
462,13.573935508728027
463,12.887996673583984
464,0.0
465,6.681046009063721
466,11.5786771774292
467,13.136080741882324
468,13.304084777832031
469,13.960210800170898
470,12.548437118530273
471,14.786437034606934
472,14.299260139465332
473,13.590758323669434
474,14.726449012756348
475,13.359196662902832
476,14.20219898223877
477,14.089263916015625
478,11.573351860046387
479,7.917074203491211
480,4.542525291442871
481,6.467019081115723
482,12.690102577209473
483,13.244122505187988
484,13.357654571533203
485,14.54008674621582
486,13.956274032592773
487,14.108962059020996
488,13.816072463989258
489,14.377643585205078
490,12.693719863891602
491,13.820399284362793
492,13.01611328125
493,14.137669563293457
494,12.653834342956543
495,0.0
496,0.0
497,11.21336555480957
498,13.704866409301758
499,12.673066139221191
500,14.011690139770508
501,14.033024787902832
502,14.323031425476074
503,13.406569480895996
504,14.788326263427734
505,12.965139389038086
506,14.195361137390137
507,14.1152925491333
508,15.484482765197754
509,12.734216690063477
510,6.325188636779785
511,6.345643043518066
512,8.25089168548584
513,6.564011096954346
514,12.382183074951172
515,14.49878215789795
516,14.263192176818848
517,13.542922019958496
518,13.565123558044434
519,13.470674514770508
520,13.838933944702148
521,13.682950019836426
522,15.432575225830078
523,12.729548454284668
524,14.374786376953125
525,9.294078826904297
526,0.0
527,0.0
528,12.040610313415527
529,12.7371244430542
530,11.613434791564941
531,13.826741218566895
532,13.000077247619629
533,13.458218574523926
534,15.143498420715332
535,13.752447128295898
536,13.332948684692383
537,14.489527702331543
538,14.110522270202637
539,13.512042045593262
540,12.144737243652344
541,11.959967613220215
542,9.216391563415527
543,8.826615333557129
544,13.185583114624023
545,9.385878562927246
546,12.988741874694824
547,12.930456161499023
548,13.024242401123047
549,13.181253433227539
550,14.408506393432617
551,13.886014938354492
552,14.466573715209961
553,14.261955261230469
554,14.60887336730957
555,14.726134300231934
556,12.665104866027832
557,0.0
558,0.0
559,9.575098991394043
560,12.218613624572754
561,12.596728324890137
562,13.745546340942383
563,14.460850715637207
564,14.084576606750488
565,13.777870178222656
566,14.093032836914062
567,14.258934020996094
568,13.231439590454102
569,13.391290664672852
570,13.637812614440918
571,11.627875328063965
572,11.026280403137207
573,13.556462287902832
574,14.76503849029541
575,14.708072662353516
576,13.57263469696045
577,13.332717895507812
578,10.947151184082031
579,13.718156814575195
580,12.095165252685547
581,12.401559829711914
582,14.665306091308594
583,14.392258644104004
584,14.503167152404785
585,14.992724418640137
586,13.229178428649902
587,13.803187370300293
588,0.0
589,0.0
590,14.021119117736816
591,13.312542915344238
592,13.815631866455078
593,11.586202621459961
594,12.860091209411621
595,13.412528038024902
596,12.972871780395508
597,13.57949447631836
598,13.75986385345459
599,12.138470649719238
600,13.30075454711914
601,12.557973861694336
602,8.595784187316895
603,12.20655345916748
604,12.555737495422363
605,13.775914192199707
606,13.889826774597168
607,14.60884952545166
608,14.686884880065918
609,14.462116241455078
610,14.17634105682373
611,14.07748794555664
612,13.20769214630127
613,11.314244270324707
614,12.057701110839844
615,13.534932136535645
616,14.279181480407715
617,13.498490333557129
618,14.010461807250977
619,0.0
620,0.0
621,12.025176048278809
622,11.534493446350098
623,13.065654754638672
624,11.00250244140625
625,12.513278007507324
626,12.235142707824707
627,11.96358871459961
628,13.282881736755371
629,12.825034141540527
630,12.98021411895752
631,11.382250785827637
632,10.566413879394531
633,11.37440299987793
634,12.42890453338623
635,11.839859962463379
636,13.838211059570312
637,14.177226066589355
638,13.51972484588623
639,14.17918872833252
640,14.577471733093262
641,13.91540813446045
642,14.478174209594727
643,13.930909156799316
644,14.079374313354492
645,8.925236701965332
646,11.319944381713867
647,10.048524856567383
648,9.49772834777832
649,0.0
650,0.0
651,0.0
652,0.0
653,12.642520904541016
654,11.969592094421387
655,11.85176944732666
656,13.641585350036621
657,13.516242980957031
658,13.215484619140625
659,10.841622352600098
660,10.24860668182373
661,13.02299976348877
662,12.645072937011719
663,10.777605056762695
664,10.843092918395996
665,12.09122085571289
666,12.422091484069824
667,13.26521110534668
668,13.240080833435059
669,13.077370643615723
670,13.909259796142578
671,13.436872482299805
672,12.717571258544922
673,14.169496536254883
674,12.317338943481445
675,14.981207847595215
676,13.1810941696167
677,12.582503318786621
678,9.710697174072266
679,12.938889503479004
680,0.0
681,0.0
682,0.0
683,0.0
684,9.888989448547363
685,11.779515266418457
686,12.350231170654297
687,12.278838157653809
688,13.754467964172363
689,13.657672882080078
690,11.186041831970215
691,14.20820426940918
692,9.944132804870605
693,7.978560924530029
694,8.921083450317383
695,11.590272903442383
696,11.047821998596191
697,13.186908721923828
698,12.365286827087402
699,13.152769088745117
700,13.834916114807129
701,13.707987785339355
702,12.905261993408203
703,13.165766716003418
704,12.223546981811523
705,13.635639190673828
706,13.541415214538574
707,13.41946792602539
708,13.360199928283691
709,12.974640846252441
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,13.461370468139648
717,12.460968017578125
718,15.900565147399902
719,10.984612464904785
720,10.593445777893066
721,11.868919372558594
722,12.425286293029785
723,12.565712928771973
724,11.65322208404541
725,11.247591018676758
726,11.888276100158691
727,11.175457954406738
728,13.028931617736816
729,12.018898963928223
730,14.171488761901855
731,14.242812156677246
732,13.516473770141602
733,13.247323989868164
734,12.708337783813477
735,13.536582946777344
736,13.423078536987305
737,11.978429794311523
738,13.683432579040527
739,12.212591171264648
740,12.397278785705566
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,12.548995018005371
749,10.608196258544922
750,10.694355010986328
751,10.689396858215332
752,12.504015922546387
753,12.437944412231445
754,9.052680015563965
755,9.413589477539062
756,12.332502365112305
757,12.818440437316895
758,12.607377052307129
759,11.820412635803223
760,13.041402816772461
761,14.498881340026855
762,13.696057319641113
763,10.949563980102539
764,13.587528228759766
765,13.111536979675293
766,13.279128074645996
767,12.191367149353027
768,15.296052932739258
769,13.349488258361816
770,14.606512069702148
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,5.553199768066406
781,11.876824378967285
782,12.440108299255371
783,12.696297645568848
784,12.931567192077637
785,10.543111801147461
786,11.579398155212402
787,12.343607902526855
788,10.129609107971191
789,11.979934692382812
790,12.438911437988281
791,13.568531036376953
792,10.609368324279785
793,12.686659812927246
794,13.310870170593262
795,13.67724323272705
796,13.364022254943848
797,12.887980461120605
798,13.466752052307129
799,13.323037147521973
800,13.555749893188477
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,7.623351097106934
813,8.550344467163086
814,12.685748100280762
815,11.215615272521973
816,11.233434677124023
817,12.539071083068848
818,11.945499420166016
819,12.19078254699707
820,12.452765464782715
821,13.978591918945312
822,12.59459400177002
823,13.988447189331055
824,13.763266563415527
825,12.513911247253418
826,11.947150230407715
827,13.246467590332031
828,13.578115463256836
829,12.661865234375
830,15.094368934631348
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,7.602029800415039
845,10.868343353271484
846,11.887351989746094
847,10.071435928344727
848,11.667248725891113
849,12.86256217956543
850,11.435707092285156
851,12.133772850036621
852,10.636266708374023
853,12.788239479064941
854,14.240784645080566
855,12.176876068115234
856,13.134045600891113
857,14.706021308898926
858,14.429304122924805
859,11.158642768859863
860,10.108896255493164
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,10.688074111938477
878,11.751453399658203
879,12.137601852416992
880,12.594381332397461
881,11.216710090637207
882,11.010625839233398
883,13.722228050231934
884,14.088987350463867
885,12.953975677490234
886,12.993370056152344
887,13.73551082611084
888,11.709794044494629
889,13.469783782958984
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,4.871607303619385
911,5.351909637451172
912,8.114474296569824
913,7.47794771194458
914,12.510974884033203
915,11.670437812805176
916,11.410773277282715
917,13.852190017700195
918,7.441353797912598
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
